recipe_id,recipe_name,prep_time,cook_time,total_time,servings,yield,ingredients,directions,rating,url,nutrition,timing,img_src,cleaned_ingredients,image_path,cuisine
924,Nectarine Salsa,10 mins,10 mins,25 mins,2,2 servings,"2  nectarines, pitted and chopped, ¼ medium red onion, finely chopped, ¼ cup balsamic vinegar, 1 teaspoon white sugar, ½ teaspoon dried cilantro, ½ teaspoon kosher salt,   freshly ground black pepper to taste","In a bowl, mix the nectarines, onion, vinegar, sugar, cilantro, salt, and pepper. Allow to sit 5 minutes.
In a skillet over medium heat, cook and stir the nectarine mixture 10 minutes, until onion and nectarines are tender and lightly browned.",4.1,https://www.allrecipes.com/recipe/73729/nectarine-salsa/,"Total Fat 1g 1%, Sodium 489mg 21%, Total Carbohydrate 23g 8%, Dietary Fiber 3g 10%, Total Sugars 18g, Protein 2g, Vitamin C 10mg 48%, Calcium 25mg 2%, Iron 1mg 5%, Potassium 331mg 7%","Prep Time: 10 mins, Cook Time: 10 mins, Additional Time: 5 mins, Total Time: 25 mins, Servings: 2, Yield: 2 servings",https://www.allrecipes.com/thmb/KAK7pUMXV6bbj9bxY7GP_GEZE9M=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2501054-1b8e3aa5a2574a548b2824f5eae2a11c.jpg,"{'nectarines': '2.0', 'red onion': '0.25', 'balsamic vinegar': '0.25 cup', 'white sugar': '1.0 teaspoon', 'dried cilantro': '0.5 teaspoon', 'kosher salt': '0.5 teaspoon', 'black pepper': ''}",images/924.jpg,Appetizers and Snacks
925,Caribbean Chicken,15 mins,30 mins,45 mins,4,4 servings,"1 teaspoon paprika, 1 teaspoon onion powder, 1 teaspoon garlic powder, 1 teaspoon dried parsley, ½ teaspoon dried oregano, 1 teaspoon salt, 1 teaspoon pepper, 4  boneless, skinless chicken breast halves, ¼ cup duck sauce, ¼ cup marinara sauce, 1 teaspoon mango hot sauce, ¾ cup fresh pink grapefruit juice, divided, 1 cup Italian seasoned bread crumbs, 1  ripe nectarine, pitted and sliced","Preheat oven to 375 degrees F (190 degrees C). Line a baking dish with parchment paper.
In a large bowl, mix together paprika, onion powder, garlic powder, parsley, oregano, salt and pepper. Toss with chicken breasts until evenly coated. In a bowl, combine duck sauce, marinara sauce, mango hot sauce and 1/4 cup grapefruit juice. Coat chicken evenly with sauce mixture. Place bread crumbs in a shallow dish, and dredge chicken until evenly breaded. Place chicken in baking dish. Place nectarine slices around the edge of baking dish.
Bake in preheated oven for 15 minutes. Turn the chicken, pour 1/2 cup grapefruit juice over chicken, and continue cooking for another 15 minutes or until done.",4.0,https://www.allrecipes.com/recipe/36908/caribbean-chicken/,"Total Fat 4g 5%, Saturated Fat 1g 3%, Cholesterol 68mg 23%, Sodium 1240mg 54%, Total Carbohydrate 38g 14%, Dietary Fiber 2g 9%, Total Sugars 12g, Protein 33g, Vitamin C 23mg 115%, Calcium 73mg 6%, Iron 3mg 18%, Potassium 517mg 11%","Prep Time: 15 mins, Cook Time: 30 mins, Total Time: 45 mins, Servings: 4, Yield: 4 servings",https://www.allrecipes.com/thmb/3G40LYeJgBoEGhDoIkPWpgHez8Y=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/12820-098656b798be486c80007c8a88833eee.jpg,"{'paprika': '1.0 teaspoon', 'onion powder': '1.0 teaspoon', 'garlic powder': '1.0 teaspoon', 'dried parsley': '1.0 teaspoon', 'dried oregano': '0.5 teaspoon', 'salt': '1.0 teaspoon', 'pepper': '1.0 teaspoon', 'boneless': '4.0', 'skinless chicken breast halves': '', 'duck sauce': '0.25 cup', 'marinara sauce': '0.25 cup', 'mango hot sauce': '1.0 teaspoon', 'fresh pink grapefruit juice': '0.75 cup', 'Italian seasoned bread crumbs': '1.0 cup', 'ripe nectarine': '1.0'}",images/925.jpg,Caribbean
926,Grilled Honey-Nectarine Ricotta Toast,10 mins,10 mins,25 mins,2,2 servings,"1 teaspoon olive oil, 1 large nectarine, pitted and cut into 8 wedges, 2 thick slices crusty bread, 2 tablespoons olive oil, ¼ cup whole-milk ricotta cheese, 1 tablespoon crushed sliced almonds, 2 leaves fresh mint, minced, 2 teaspoons honey, or to taste","Preheat an outdoor grill for medium-high heat and lightly oil grate.
Drizzle 1 teaspoon olive oil onto a small plate. Place nectarine wedges on the plate and cover all sides with oil. Brush both sides of bread with 2 tablespoons olive oil.
Place nectarines onto the hot grate and grill 1 to 2 minutes per side; remove to a plate. When nectarine wedges have cooled slightly, cut each wedge in 1/2 lengthwise so you now have 16 pieces.
Place bread slices onto the hot grate and cook until grill marks appear and bread is toasted, about 1 minute per side; remove to a plate.
Spread ricotta cheese onto each slice of toast. Arrange 8 nectarine slices onto each toast and top with almonds. Sprinkle with mint and drizzle with honey. Cut each toast in half and serve.",5.0,https://www.allrecipes.com/recipe/275175/grilled-honey-nectarine-ricotta-toast/,"Total Fat 21g 27%, Saturated Fat 4g 20%, Cholesterol 9mg 3%, Sodium 200mg 9%, Total Carbohydrate 32g 12%, Dietary Fiber 3g 9%, Total Sugars 14g, Protein 7g, Vitamin C 5mg 25%, Calcium 114mg 9%, Iron 1mg 7%, Potassium 271mg 6%","Prep Time: 10 mins, Cook Time: 10 mins, Additional Time: 5 mins, Total Time: 25 mins, Servings: 2, Yield: 2 servings",https://www.allrecipes.com/thmb/vK_jBo_mfLADTskNAsFtJNQqk04=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/6906566-dbdbf45fb41a4fe4b6cb0da3f7207a89.jpg,"{'olive oil': '2.0 tablespoon', 'nectarine': '1.0', 'crusty bread': '2.0 thick slices', 'whole-milk ricotta cheese': '0.25 cup', 'almonds': '1.0 tablespoon', 'fresh mint': '2.0 leaves', 'honey': '2.0 teaspoon'}",images/926.jpg,Main Dishes
927,Apple and Nectarine Pie,30 mins,1 hrs,2 hrs 30 mins,8,1 9-inch pie,"  cooking spray, 4  apples - peeled, cored and sliced, peel reserved, ½ cup white sugar, ½ cup light brown sugar, ½ cup water, ¼ cup brandy, 1 teaspoon ground cinnamon, 1 teaspoon vanilla extract, 1  pastry for 9-inch double-crust pie, ½ (8.5 ounce) package corn muffin mix (such as Jiffy®), ¼ cup milk, 4  nectarines, peeled and sliced","Preheat oven to 425 degrees F (220 degrees C). Grease a 9-inch deep-dish pie plate.
Combine apple peels, white sugar, brown sugar, water, brandy, cinnamon, and vanilla extract in a saucepan; bring to a boil. Reduce temperature and simmer until fragrant, about 5 minutes. Remove apple peels with a fork.
Roll 1 crust into a 12-inch circle; place in the prepared pie plate. Roll out second crust into a 10-inch circle. Cut a few slits in the center to vent steam.
Mix corn muffin mix and milk in a bowl. Pour into pie plate.
Bake in the preheated oven for 5 to 8 minutes. Remove from oven. Layer apple slices and nectarine slices on top. Pour sugar mixture slowly over fruit; cover with second crust. Press crusts together to seal; flute edges.
Bake in the preheated oven for 10 minutes. Reduce heat to 350 degrees F (175 degrees C). Continue baking until top crust is golden brown, 35 to 45 minutes. Let cool to room temperature before slicing, about 1 hour.",4.5,https://www.allrecipes.com/recipe/259034/apple-and-nectarine-pie/,"Total Fat 9g 12%, Saturated Fat 2g 12%, Cholesterol 1mg 0%, Sodium 365mg 16%, Total Carbohydrate 64g 23%, Dietary Fiber 4g 14%, Total Sugars 40g, Protein 4g, Vitamin C 7mg 35%, Calcium 69mg 5%, Iron 1mg 8%, Potassium 257mg 5%","Prep Time: 30 mins, Cook Time: 1 hrs, Additional Time: 1 hrs, Total Time: 2 hrs 30 mins, Servings: 8, Yield: 1 9-inch pie",https://www.allrecipes.com/thmb/9SFjTN_ooB7aHHC4xuZMhgnh3aY=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/8979337-3e154dd2ab1244b5a67148aa06815550.jpg,"{'cooking spray': '', 'apples': '4.0', 'white sugar': '0.5 cup', 'light brown sugar': '0.5 cup', 'water': '0.5 cup', 'brandy': '0.25 cup', 'ground cinnamon': '1.0 teaspoon', 'vanilla extract': '1.0 teaspoon', 'pastry for 9 inch double-crust pie': '1.0', 'corn muffin mix': '0.5 packages', 'milk': '0.25 cup', 'nectarines': '4.0'}",images/927.jpg,Desserts
928,Nectarine Blush,2 mins,2 mins,4 mins,2,2 cups,"2  nectarines, pitted and chopped, 2 tablespoons brown sugar, 1 cup buttermilk","Place the nectarines, brown sugar and buttermilk in the bowl of a blender and blend until smooth. Serve immediately.",4.3,https://www.allrecipes.com/recipe/142435/nectarine-blush/,"Total Fat 2g 2%, Saturated Fat 1g 4%, Cholesterol 5mg 2%, Sodium 132mg 6%, Total Carbohydrate 34g 12%, Dietary Fiber 2g 8%, Total Sugars 30g, Protein 6g, Vitamin C 9mg 43%, Calcium 162mg 12%, Iron 1mg 3%, Potassium 476mg 10%","Prep Time: 2 mins, Cook Time: 2 mins, Total Time: 4 mins, Servings: 2, Yield: 2 cups",https://www.allrecipes.com/thmb/7Kv75JZPS7D7YtLmy1OEylZv7Yk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/918074-2a1ea06dfec043d5b3a39707e4d0d482.jpg,"{'nectarines': '2.0', 'brown sugar': '2.0 tablespoon', 'buttermilk': '1.0 cup'}",images/928.jpg,Drinks Recipes
930,Sticky Orange Chicken with Nectarines,20 mins,10 mins,30 mins,4,4 chicken breast halves,"½ cup orange juice, ¼ cup light soy sauce, 2 tablespoons buckwheat honey, 2 tablespoons hot sauce, 2 tablespoons brown sugar, 2 teaspoons chopped fresh ginger, 2 teaspoons chopped fresh garlic, 3 tablespoons all-purpose flour,   salt and ground black pepper to taste, 1 pinch Italian seasoning, 4  skinless, boneless chicken breast halves, 1 tablespoon extra-virgin olive oil, or as needed, 2  nectarines, sliced","Mix orange juice, soy sauce, honey, hot sauce, brown sugar, ginger, and garlic together in a small bowl to make the sauce.
Season flour lightly with salt, pepper, and Italian seasoning. Cut chicken breasts into 1/2-inch strips. Dredge chicken pieces in the seasoned flour; sprinkle more salt and pepper on top.
Heat oil in a large skillet over medium heat. Add chicken strips and brown on both sides, 1 to 2 minutes per side. Pour in the orange sauce. Reduce heat and simmer, uncovered, until sauce thickens and chicken is no longer pink in the centers, 8 to 10 minutes.
Plate the chicken and top with nectarine slices.",4.0,https://www.allrecipes.com/recipe/263800/sticky-orange-chicken-with-nectarines/,"Total Fat 6g 8%, Saturated Fat 1g 6%, Cholesterol 61mg 20%, Sodium 808mg 35%, Total Carbohydrate 32g 12%, Dietary Fiber 2g 6%, Total Sugars 24g, Protein 26g, Vitamin C 25mg 126%, Calcium 35mg 3%, Iron 2mg 10%, Potassium 420mg 9%","Prep Time: 20 mins, Cook Time: 10 mins, Total Time: 30 mins, Servings: 4, Yield: 4 chicken breast halves",https://www.allrecipes.com/thmb/f4430tGFjFznP7CLHhYyNbUlXA8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5673294-608cc2eb9c7541fda2dc209cb4b0d08b.jpg,"{'orange juice': '0.5 cup', 'light soy sauce': '0.25 cup', 'buckwheat honey': '2.0 tablespoon', 'hot sauce': '2.0 tablespoon', 'brown sugar': '2.0 tablespoon', 'fresh ginger': '2.0 teaspoon', 'fresh garlic': '2.0 teaspoon', 'all-purpose flour': '3.0 tablespoon', 'salt and ground black pepper': '', 'Italian seasoning': '1.0 pinch', 'skinless': '4.0', 'boneless chicken breast halves': '', 'extra-virgin olive oil': '1.0 tablespoon', 'nectarines': '2.0'}",images/930.jpg,Meat and Poultry
931,Nectarine-Raspberry Crumble,20 mins,50 mins,1 hrs 10 mins,6,6 servings,"3 ½ pounds nectarines, 1 (6 ounce) container fresh raspberries, 2 tablespoons white sugar, ¾ cup brown sugar, 7 tablespoons unsalted butter, room temperature and cut into chunks, ¾ cup all-purpose flour, ½ cup rolled oats, 1 teaspoon ground cinnamon, ½ teaspoon ground nutmeg, ¼ teaspoon salt","Preheat the oven to 375 degrees F (190 degrees C).
Bring a large pot of water to a boil. Submerge nectarines for about 30 seconds. Remove with a slotted spoon and let cool until safe to handle. Peel, halve, remove pit, and slice. Combine sliced nectarines, raspberries, and white sugar in a bowl. Transfer to a baking dish.
Combine brown sugar, butter, flour, oats, cinnamon, nutmeg, and salt in a bowl. Rub between your fingers to create streusel. Sprinkle streusel evenly over fruit.
Bake in the preheated oven until crumble is lightly browned, 45 to 60 minutes.",4.0,https://www.allrecipes.com/recipe/265422/nectarine-raspberry-crumble/,"Total Fat 15g 19%, Saturated Fat 9g 44%, Cholesterol 36mg 12%, Sodium 107mg 5%, Total Carbohydrate 79g 29%, Dietary Fiber 8g 28%, Total Sugars 53g, Protein 6g, Vitamin C 21mg 107%, Calcium 59mg 5%, Iron 2mg 12%, Potassium 660mg 14%","Prep Time: 20 mins, Cook Time: 50 mins, Total Time: 1 hrs 10 mins, Servings: 6, Yield: 6 servings",https://www.allrecipes.com/thmb/h5pNcWRGfz4Xc-Gtx2uLmrlNOB4=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5536375-ef18faf5907849afbe82fcdf3d836870.jpg,"{'nectarines': '3.5 pound', 'fresh raspberries': '1.0 container', 'white sugar': '2.0 tablespoon', 'brown sugar': '0.75 cup', 'unsalted butter': '7.0 tablespoon', 'all-purpose flour': '0.75 cup', 'rolled oats': '0.5 cup', 'ground cinnamon': '1.0 teaspoon', 'ground nutmeg': '0.5 teaspoon', 'salt': '0.25 teaspoon'}",images/931.jpg,Desserts
932,Nectarine Bars,20 mins,55 mins,1 hrs 45 mins,12,1 9x13-inch baking pan,"2 cups all-purpose flour, 1 ½ cups white sugar, divided, ½ cup butter, 3  nectarines, sliced, divided, 1 tablespoon cornstarch, 2  eggs","Preheat oven to 350 degrees F (175 degrees C).
Combine flour and 1/2 cup sugar in a 9x13-inch baking pan; cut in butter until mixture is crumbly. Press firmly into an even layer.
Bake in preheated oven until crust is slightly browned, about 25 minutes.
Place 1/3 of the nectarine slices in a blender and puree until smooth. Stir cornstarch into the mixture until evenly distributed.
Beat eggs in a large bowl until light, using an electric mixer; gradually beat in 1 cup sugar until well combined. Stir in the blended nectarine mixture; pour over hot baked crust.
Bake until almost set, about 30 minutes. Let cool completely on a rack, 30 minutes to 1 hour; cut into bars. Top bars with remaining nectarine slices.",5.0,https://www.allrecipes.com/recipe/258417/nectarine-bars/,"Total Fat 9g 11%, Saturated Fat 5g 26%, Cholesterol 48mg 16%, Sodium 65mg 3%, Total Carbohydrate 45g 16%, Dietary Fiber 1g 4%, Total Sugars 28g, Protein 4g, Vitamin C 2mg 9%, Calcium 12mg 1%, Iron 1mg 7%, Potassium 103mg 2%","Prep Time: 20 mins, Cook Time: 55 mins, Additional Time: 30 mins, Total Time: 1 hrs 45 mins, Servings: 12, Yield: 1 9x13-inch baking pan",https://www.allrecipes.com/thmb/ExSAQ107x7hgdgeh-t--PToVtiA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/8421032-51fb0ba1f37a46d7956d46594bad26f9.jpg,"{'all-purpose flour': '2.0 cup', 'white sugar': '1.5 cup', 'butter': '0.5 cup', 'nectarines': '3.0', 'cornstarch': '1.0 tablespoon', 'eggs': '2.0'}",images/932.jpg,Desserts
934,Drupey Pie,1 hrs,50 mins,1 hrs 50 mins,8,1 to 9 - inch pie,"2 cups all-purpose flour, 1 teaspoon salt, .79100000858307 cup butter, 7 tablespoons ice water, 2 cups pitted sour cherries, 3  nectarines, pitted and chopped, 3  fresh apricots, pitted and sliced, ⅝ cup turbinado sugar, 1 pinch ground cinnamon, 1 tablespoon cornstarch, 2 tablespoons all-purpose flour, 2 tablespoons butter, cut into pieces, 1 teaspoon water, 1  egg yolk","Preheat oven to 425 degrees F (220 degrees C). Place cherries, nectarines and apricots into a colander to drain off any excess liquid.
To Make Dough: In a medium bowl, combine flour and salt. Cut 3/4 cup of butter into flour mixture until it resembles coarse crumbs. Pour in one tablespoon of water at a time until the dough sticks together. Add additional water if necessary. Divide dough into two parts. Roll out one half toa circle 1/8 of an inch thick, then place in a 9 inch pie pan. Roll out the other half of the dough and cut into long strips about 1/2 inch wide. Set aside.
To Make Filling: Place the drained fruit mixture into a medium bowl, Stir in the sugar, cinnamon, cornstarch and flour; pour into the prepared pie pan. Dot with the remaining two tablespoons of butter. Arrange the pastry strips into a lattice top and crimp edges. In a small bowl, whisk together the egg yolk and teaspoon of water, and use a pastry brush to coat just the lattice strips--not the edges.
Bake in the preheated oven and bake for 25 minutes, until the crust begins to brown. Reduce the heat to 350 degrees F (175 degrees C) and bake for an additional 20 to 25 minutes. Remove from oven and let cool a bit before serving.",4.9,https://www.allrecipes.com/recipe/19869/drupey-pie/,"Total Fat 22g 29%, Saturated Fat 14g 68%, Cholesterol 82mg 27%, Sodium 450mg 20%, Total Carbohydrate 53g 19%, Dietary Fiber 3g 10%, Total Sugars 23g, Protein 5g, Vitamin C 8mg 40%, Calcium 40mg 3%, Iron 2mg 12%, Potassium 301mg 6%","Prep Time: 1 hrs, Cook Time: 50 mins, Total Time: 1 hrs 50 mins, Servings: 8, Yield: 1 to 9 - inch pie",https://www.allrecipes.com/thmb/Fbhmw1D6to6-0NUDX-Mp7aiG7pU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/659299-550427baa3674c86bbd27f51d38843d0.jpg,"{'all-purpose flour': '2.0 tablespoon', 'salt': '1.0 teaspoon', 'butter': '2.0 tablespoon', 'ice water': '7.0 tablespoon', 'pitted sour cherries': '2.0 cup', 'nectarines': '3.0', 'fresh apricots': '3.0', 'turbinado sugar': '0.625 cup', 'ground cinnamon': '1.0 pinch', 'cornstarch': '1.0 tablespoon', 'water': '1.0 teaspoon', 'egg yolk': '1.0'}",images/934.jpg,Desserts
935,Fresh Fruit Basket Cobbler,20 mins,20 mins,1 hrs,8,1 8x13-inch dish,"2 cups sliced fresh peaches, 2 cups sliced fresh nectarines, 2 cups pitted and quartered plums, 1 teaspoon cornstarch, 1 cup currant jelly, ½ teaspoon apple pie spice, ⅛ teaspoon white pepper, 1 (16.3 ounce) can refrigerated flaky biscuits (such as Pillsbury Grands!®), ¼ cup white sugar, ¼ teaspoon ground cinnamon","Preheat oven to 350 degrees F (175 degrees C). Spray an 8x13-inch baking dish with cooking spray.
In a large bowl, lightly mix together the peach, nectarine, and plum slices until well mixed, and toss with the cornstarch to dust the fruit. Pour in the currant jelly, apple pie spice, and white pepper, and lightly mix again with your hands to coat the fruit with the jelly and seasonings. Spread the fruit into the prepared baking dish.
Pop open the can of biscuits, and cut them in half. Arrange the biscuit dough halves on top of the fruit. Mix the sugar and cinnamon in a small bowl, and sprinkle the mixture evenly on the biscuit dough.
Bake in the preheated oven until the biscuits are golden brown, 20 to 25 minutes. Allow to cool on a rack for at least 20 minutes to let the dish set up.",4.5,https://www.allrecipes.com/recipe/215149/fresh-fruit-basket-cobbler/,"Total Fat 8g 10%, Saturated Fat 2g 10%, Cholesterol 1mg 0%, Sodium 571mg 25%, Total Carbohydrate 69g 25%, Dietary Fiber 2g 6%, Total Sugars 45g, Protein 5g, Vitamin C 20mg 98%, Calcium 39mg 3%, Iron 2mg 9%, Potassium 238mg 5%","Prep Time: 20 mins, Cook Time: 20 mins, Additional Time: 20 mins, Total Time: 1 hrs, Servings: 8, Yield: 1 8x13-inch dish",https://www.allrecipes.com/thmb/M2HlzlgXhGsLA1Et3vSOTGcCRqM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/8006984-bf67a91a3bc44dd98c519ead52c34f91.jpg,"{'fresh peaches': '2.0 cup', 'fresh nectarines': '2.0 cup', 'plums': '2.0 cup', 'cornstarch': '1.0 teaspoon', 'currant jelly': '1.0 cup', 'apple pie spice': '0.5 teaspoon', 'white pepper': '0.125 teaspoon', 'flaky biscuits': '1.0 can', 'white sugar': '0.25 cup', 'ground cinnamon': '0.25 teaspoon'}",images/935.jpg,Desserts
937,KK's Three Fruit Cobbler,15 mins,25 mins,40 mins,8,1 9x13-inch dish,"3  nectarines, pitted and cut into bite-size pieces, 3  tart plums, pitted and cut into bite-size pieces, ½ pint fresh raspberries, 1 cup all-purpose flour, ¾ cup white sugar, ¼ cup packed brown sugar, 1 teaspoon ground ginger, ½ teaspoon ground cinnamon, ⅔ cup cold unsalted butter","Preheat oven to 350 degrees F (175 degrees C).
Spread the nectarine and plum pieces into the bottom of a 13x9-inch baking dish. Sprinkle the raspberries over the fruit. Whisk together the flour, white sugar, brown sugar, ginger, and cinnamon in a bowl; cut the butter into the flour mixture with a pastry cutter until it resembles coarse crumbs. Spread the crumb mixture evenly over the fruit and raspberries.
Bake in the preheated oven for 15 minutes, and turn the dish around in the oven for even cooking. Bake another 10 to 15 minutes; if crumb topping is pale, place dish under broiler for 1 to 3 minutes to brown.",4.4,https://www.allrecipes.com/recipe/215148/kks-three-fruit-cobbler/,"Total Fat 16g 20%, Saturated Fat 10g 49%, Cholesterol 41mg 14%, Sodium 4mg 0%, Total Carbohydrate 48g 17%, Dietary Fiber 3g 10%, Total Sugars 33g, Protein 3g, Vitamin C 9mg 45%, Calcium 22mg 2%, Iron 1mg 6%, Potassium 199mg 4%","Prep Time: 15 mins, Cook Time: 25 mins, Total Time: 40 mins, Servings: 8, Yield: 1 9x13-inch dish",https://www.allrecipes.com/thmb/5aveNqecKQUXL4JlDz8flnWmQlQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/6889870-cd27a7daeaed44588951073256ec8b1f.jpg,"{'nectarines': '3.0', 'tart plums': '3.0', 'fresh raspberries': '0.5 pint', 'all-purpose flour': '1.0 cup', 'white sugar': '0.75 cup', 'brown sugar': '0.25 cup', 'ground ginger': '1.0 teaspoon', 'ground cinnamon': '0.5 teaspoon', 'cold unsalted butter': '0.667 cup'}",images/937.jpg,Desserts
938,Fresh Nectarine Cake with Blackberries,20 mins,45 mins,1 hrs 10 mins,8,1 9-inch cake,"½ cup unsalted butter, at room temperature, 2  eggs, ½ cup white sugar, 1 pinch salt, 1 ½ cups all-purpose flour, 1 ¼ teaspoons baking powder, 1 tablespoon milk, or more as needed (Optional), 3  fresh nectarines - peeled, halved, and pitted, or more to taste, 1 (6 ounce) container fresh blackberries, or more to taste, 1 tablespoon confectioners' sugar","Preheat the oven to 350 degrees F (175 degrees C). Grease a 9-inch springform pan.
Beat butter in a large bowl with an electric mixer until creamy. Add sugar and salt gradually and mix in well. Add eggs one at a time, beating well after each addition.
Combine flour and baking powder, sift, and quickly beat into the batter on low speed. Thin batter with a little milk if needed. Pour batter into the prepared springform pan. Arrange nectarines and blackberries on top in a decorative pattern.
Bake in the preheated oven until a toothpick inserted into the center comes out clean, about 45 minutes. Dust with confectioners' sugar and cool on a wire rack for 5 minutes. Run a table knife around the edges to loosen. Invert carefully onto a serving plate or cooling rack. Let cool completely.",5.0,https://www.allrecipes.com/recipe/263853/fresh-nectarine-cake-with-blackberries/,"Total Fat 13g 17%, Saturated Fat 8g 39%, Cholesterol 72mg 24%, Sodium 114mg 5%, Total Carbohydrate 39g 14%, Dietary Fiber 3g 9%, Total Sugars 19g, Protein 5g, Vitamin C 7mg 36%, Calcium 67mg 5%, Iron 2mg 9%, Potassium 184mg 4%","Prep Time: 20 mins, Cook Time: 45 mins, Additional Time: 5 mins, Total Time: 1 hrs 10 mins, Servings: 8, Yield: 1 9-inch cake",https://www.allrecipes.com/thmb/_vXcgp6tLPtA9z-nwgJcU979ouI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5317700-9e40560acd12435e8f7077594d215815.jpg,"{'unsalted butter': '0.5 cup', 'eggs': '2.0', 'white sugar': '0.5 cup', 'salt': '1.0 pinch', 'all-purpose flour': '1.5 cup', 'baking powder': '1.25 teaspoon', 'milk': '1.0 tablespoon', 'fresh nectarines': '3.0', 'and pitted': '', 'fresh blackberries': '1.0 container', 'confectioners\' sugar""': '1.0 tablespoon'}",images/938.jpg,Desserts
939,Seven Layer Bars,15 mins,25 mins,1 hrs,36,3 dozen bar cookies,"½ cup unsalted butter, 1 ½ cups graham cracker crumbs, 1 cup semisweet chocolate chips, 1 cup butterscotch chips, 1 cup chopped walnuts, 1 (14 ounce) can sweetened condensed milk, 1 ⅓ cups shredded coconut","Preheat the oven to 350 degrees F (175 degrees C).
Put butter in 13x9-inch baking pan and place in oven until melted. Swirl to coat bottom and sides with butter.
Spread graham cracker crumbs evenly over bottom of pan. Layer chocolate chips, butterscotch chips, and walnuts over crumbs. Pour condensed milk over walnuts and sprinkle with coconut.
Bake in preheated oven until edges are golden brown, about 25 minutes.
Cool and cut into 36 bars.











Melissa Goff
",4.7,https://www.allrecipes.com/recipe/9889/seven-layer-bars/,"Total Fat 10g 12%, Saturated Fat 5g 26%, Cholesterol 11mg 4%, Sodium 49mg 2%, Total Carbohydrate 17g 6%, Dietary Fiber 1g 3%, Total Sugars 14g, Protein 2g, Vitamin C 0mg 2%, Calcium 38mg 3%, Iron 0mg 2%, Potassium 96mg 2%","Prep Time: 15 mins, Cook Time: 25 mins, Additional Time: 20 mins, Total Time: 1 hrs, Servings: 36, Yield: 3 dozen bar cookies",https://www.allrecipes.com/thmb/MkNzfjEr8-RiLviad5yBfVKGREU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/3624058-seven-layer-bars-Melissa-Goff-1x1-1-940bf5eb079a473c808410eeea799a99.jpg,"{'unsalted butter': '0.5 cup', 'graham cracker crumbs': '1.5 cup', 'semisweet chocolate chips': '1.0 cup', 'butterscotch chips': '1.0 cup', 'walnuts': '1.0 cup', 'sweetened condensed milk': '1.0 can', 'coconut': '1.333 cup'}",images/939.jpg,Desserts
944,Coconut Poke Cake,30 mins,1 hrs,2 hrs,24,1 9x13-inch cake,"1 (18.25 ounce) package white cake mix, 1 (14 ounce) can cream of coconut, 1 (14 ounce) can sweetened condensed milk, 1 (16 ounce) package frozen whipped topping, thawed, 1 (8 ounce) package flaked coconut","Prepare and bake white cake mix in a 9x13-inch dish according to package directions. While cake is still hot, poke holes with a utility fork all over the top.
Mix cream of coconut and sweetened condensed milk together in a bowl. Pour over the top of hot cake. Let cake cool completely.
Frost cake with whipped topping and cover with flaked coconut. Keep cake chilled in the refrigerator.











Dotdash Meredith Food Studios
",4.7,https://www.allrecipes.com/recipe/7994/coconut-poke-cake/,"Total Fat 14g 18%, Saturated Fat 10g 52%, Cholesterol 6mg 2%, Sodium 200mg 9%, Total Carbohydrate 43g 16%, Dietary Fiber 1g 4%, Total Sugars 37g, Protein 3g, Vitamin C 1mg 3%, Calcium 90mg 7%, Iron 1mg 3%, Potassium 139mg 3%","Prep Time: 30 mins, Cook Time: 1 hrs, Additional Time: 30 mins, Total Time: 2 hrs, Servings: 24, Yield: 1 9x13-inch cake",https://www.allrecipes.com/thmb/IzjGCTWiOgCZG7VewXC9UCIFgr4=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/7994-coconut-poke-cake-ddmfs-1x1-0164-18209fb9127748329baf3d616bb7a228.jpg,"{'white cake mix': '1.0 package', 'cream of coconut': '1.0 can', 'sweetened condensed milk': '1.0 can', 'frozen whipped topping': '1.0 package', 'thawed': '', 'flaked coconut': '1.0 package'}",images/944.jpg,Desserts
